ObservationDate,Country_Region,Province_State,Confirmed,Deaths,Recovered,Active
2020-06-03,Japan,Ibaraki,168,10,153,5
2020-06-03,China,Inner Mongolia,235,1,212,22
2020-06-03,Japan,Ishikawa,298,25,233,40
2020-06-03,China,Jiangsu,653,0,653,0
2020-06-03,China,Jiangxi,932,1,931,0
2020-06-03,China,Jilin,155,2,148,5
2020-06-03,Japan,Kagawa,28,0,28,0
2020-06-03,Japan,Kagoshima,10,0,10,0
2020-06-03,Japan,Kanagawa,1374,87,1124,163
2020-06-03,Japan,Kochi,74,3,71,0
2020-06-03,Japan,Kumamoto,47,3,44,0
2020-06-03,Japan,Kyoto,358,17,331,10
2020-06-03,China,Liaoning,149,2,147,0
2020-06-03,Macau,Macau,45,0,45,0
2020-06-03,Japan,Mie,45,1,44,0
2020-06-03,Japan,Miyagi,88,1,87,0
2020-06-03,Japan,Miyazaki,17,0,17,0
2020-06-03,Japan,Nagano,75,0,71,4
2020-06-03,Japan,Nagasaki,17,1,16,0
2020-06-03,Japan,Nara,92,2,89,1
2020-06-03,Japan,Niigata,82,0,81,1
2020-06-03,China,Ningxia,75,0,75,0
2020-06-03,Japan,Oita,60,1,58,1
2020-06-03,Japan,Okayama,25,0,25,0
2020-06-03,Japan,Okinawa,145,6,137,2
2020-06-03,Japan,Osaka,1783,84,1610,89
2020-06-03,Japan,Port Quarantine,203,0,154,49
2020-06-03,China,Qinghai,18,0,18,0
2020-06-03,Japan,Saga,45,0,45,0
2020-06-03,Japan,Saitama,1005,49,909,47
2020-06-03,China,Shaanxi,309,3,305,1
2020-06-03,China,Shandong,792,7,780,5
2020-06-03,China,Shanghai,673,7,661,5
2020-06-03,China,Shanxi,198,0,198,0
2020-06-03,Japan,Shiga,100,1,92,7
2020-06-03,Japan,Shimane,24,0,22,2
2020-06-03,Japan,Shizuoka,76,1,73,2
2020-06-03,China,Sichuan,577,3,558,16
2020-06-03,China,Tianjin,192,3,188,1
2020-06-03,China,Tibet,1,0,1,0
2020-06-03,Japan,Tochigi,66,0,53,13
2020-06-03,Japan,Tokushima,5,1,4,0
2020-06-03,Japan,Tokyo,5299,306,4623,370
2020-06-03,Japan,Tottori,3,0,3,0
2020-06-03,Japan,Toyama,227,22,196,9
2020-06-03,Japan,Unknown,8,0,0,8
2020-06-03,Japan,Wakayama,63,3,60,0
2020-06-03,China,Xinjiang,76,3,73,0
2020-06-03,Japan,Yamagata,69,0,66,3
2020-06-03,Japan,Yamaguchi,37,0,36,1
2020-06-03,Japan,Yamanashi,65,1,59,5
2020-06-03,China,Yunnan,185,2,183,0
2020-06-03,China,Zhejiang,1268,1,1267,0
2020-06-03,Afghanistan,NA,17267,294,1522,15451
2020-06-03,Armenia,NA,10524,170,3454,6900
2020-06-03,Azerbaijan,NA,6260,76,3665,2519
2020-06-03,Bahrain,NA,12815,20,7410,5385
2020-06-03,Bangladesh,NA,55140,746,11590,42804
2020-06-03,Bhutan,NA,47,0,9,38
2020-06-03,Brunei,NA,141,2,138,1
2020-06-03,Burma,NA,233,6,145,82
2020-06-03,Cambodia,NA,125,0,123,2
2020-06-03,Cyprus,NA,958,17,790,151
2020-06-03,Georgia,NA,800,13,640,147
2020-06-03,India,NA,216824,6088,104071,106665
2020-06-03,Indonesia,NA,28233,1698,8406,18129
2020-06-03,Iran,NA,160696,8012,125206,27478
2020-06-03,Iraq,NA,8168,256,4095,3817
2020-06-03,Israel,NA,17377,291,14983,2103
2020-06-03,Jordan,NA,757,9,561,187
2020-06-03,Kazakhstan,NA,12067,48,6240,5779
2020-06-03,South Korea,NA,11629,273,10499,857
2020-06-03,Kuwait,NA,29359,230,15750,13379
2020-06-03,Kyrgyzstan,NA,1871,20,1265,586
2020-06-03,Laos,NA,19,0,18,1
2020-06-03,Lebanon,NA,1256,27,724,505
2020-06-03,Malaysia,NA,7970,115,6531,1324
2020-06-03,Maldives,NA,1850,7,644,1199
2020-06-03,Mongolia,NA,185,0,44,141
2020-06-03,Nepal,NA,2300,9,278,2013
2020-06-03,Oman,NA,13537,67,2845,10625
2020-06-03,Pakistan,NA,80463,1688,28923,49852
2020-06-03,Philippines,NA,19748,974,4153,14621
2020-06-03,Qatar,NA,62160,45,37542,24573
2020-06-03,Saudi Arabia,NA,91182,579,68159,22444
2020-06-03,Singapore,NA,36405,24,23582,12799
2020-06-03,Sri Lanka,NA,1749,11,836,902
2020-06-03,Syria,NA,123,6,53,64
2020-06-03,Taiwan,NA,443,7,428,8
2020-06-03,Tajikistan,NA,4191,48,2347,1796
2020-06-03,Thailand,NA,3084,58,2968,58
2020-06-03,Timor-Leste,NA,24,0,24,0
2020-06-03,Turkey,NA,166422,4609,130852,30961
2020-06-03,United Arab Emirates,NA,36359,270,19153,16936
2020-06-03,Uzbekistan,NA,3843,16,3014,813
2020-06-03,Vietnam,NA,328,0,302,26
2020-06-03,West Bank and Gaza,NA,457,3,372,82
2020-06-03,Yemen,NA,419,95,17,307
2020-06-04,Japan,Aichi,508,34,460,14
2020-06-04,Japan,Akita,16,0,16,0
2020-06-04,China,Anhui,991,6,985,0
2020-06-04,Japan,Aomori,27,1,26,0
2020-06-04,China,Beijing,594,9,583,2
2020-06-04,Japan,Chiba,911,45,841,25
2020-06-04,China,Chongqing,579,6,573,0
2020-06-04,Japan,Ehime,82,4,59,19
2020-06-04,China,Fujian,358,1,356,1
2020-06-04,Japan,Fukui,122,8,112,2
2020-06-04,Japan,Fukuoka,789,29,632,128
2020-06-04,Japan,Fukushima,81,0,76,5
2020-06-04,China,Gansu,139,2,137,0
2020-06-04,Japan,Gifu,151,7,141,3
2020-06-04,China,Guangdong,1598,8,1584,6
2020-06-04,China,Guangxi,254,2,252,0
2020-06-04,China,Guizhou,147,2,145,0
2020-06-04,Japan,Gunma,149,19,122,8
2020-06-04,China,Hainan,169,6,163,0
2020-06-04,China,Hebei,328,6,322,0
2020-06-04,China,Heilongjiang,947,13,934,0
2020-06-04,China,Henan,1276,22,1254,0
2020-06-04,Japan,Hiroshima,165,3,162,0
2020-06-04,Japan,Hokkaido,1096,90,831,175
2020-06-04,Hong Kong,Hong Kong,1099,4,1042,53
2020-06-04,China,Hubei,68135,4512,63623,0
2020-06-04,China,Hunan,1019,4,1015,0
2020-06-04,Japan,Hyogo,699,42,641,16
2020-06-04,Japan,Ibaraki,168,10,150,8
2020-06-04,China,Inner Mongolia,235,1,213,21
2020-06-04,Japan,Ishikawa,298,25,233,40
2020-06-04,China,Jiangsu,653,0,653,0
2020-06-04,China,Jiangxi,932,1,931,0
2020-06-04,China,Jilin,155,2,149,4
2020-06-04,Japan,Kagawa,28,0,28,0
2020-06-04,Japan,Kagoshima,10,0,10,0
2020-06-04,Japan,Kanagawa,1380,88,1131,161
2020-06-04,Japan,Kochi,74,3,71,0
2020-06-04,Japan,Kumamoto,47,3,44,0
2020-06-04,Japan,Kyoto,358,18,331,9
2020-06-04,China,Liaoning,149,2,147,0
2020-06-04,Macau,Macau,45,0,45,0
2020-06-04,Japan,Mie,45,1,44,0
2020-06-04,Japan,Miyagi,88,1,87,0
2020-06-04,Japan,Miyazaki,17,0,17,0
2020-06-04,Japan,Nagano,75,0,71,4
2020-06-04,Japan,Nagasaki,17,1,16,0
2020-06-04,Japan,Nara,92,2,89,1
2020-06-04,Japan,Niigata,82,0,81,1
2020-06-04,China,Ningxia,75,0,75,0
2020-06-04,Japan,Oita,60,1,58,1
2020-06-04,Japan,Okayama,25,0,25,0
2020-06-04,Japan,Okinawa,145,6,137,2
2020-06-04,Japan,Osaka,1783,84,1617,82
2020-06-04,Japan,Port Quarantine,203,0,154,49
2020-06-04,China,Qinghai,18,0,18,0
2020-06-04,Japan,Saga,45,0,45,0
2020-06-04,Japan,Saitama,1005,50,912,43
2020-06-04,China,Shaanxi,309,3,305,1
2020-06-04,China,Shandong,792,7,780,5
2020-06-04,China,Shanghai,677,7,662,8
2020-06-04,China,Shanxi,198,0,198,0
2020-06-04,Japan,Shiga,100,1,94,5
2020-06-04,Japan,Shimane,24,0,23,1
2020-06-04,Japan,Shizuoka,76,1,73,2
2020-06-04,China,Sichuan,578,3,558,17
2020-06-04,China,Tianjin,192,3,189,0
2020-06-04,China,Tibet,1,0,1,0
2020-06-04,Japan,Tochigi,66,0,53,13
2020-06-04,Japan,Tokushima,5,1,4,0
2020-06-04,Japan,Tokyo,5327,307,4648,372
2020-06-04,Japan,Tottori,3,0,3,0
2020-06-04,Japan,Toyama,227,22,196,9
2020-06-04,Japan,Unknown,8,0,0,8
2020-06-04,Japan,Wakayama,63,3,60,0
2020-06-04,China,Xinjiang,76,3,73,0
2020-06-04,Japan,Yamagata,69,0,66,3
2020-06-04,Japan,Yamaguchi,37,0,36,1
2020-06-04,Japan,Yamanashi,65,1,59,5
2020-06-04,China,Yunnan,185,2,183,0
2020-06-04,China,Zhejiang,1268,1,1267,0
2020-06-04,Afghanistan,NA,18054,300,1585,16169
2020-06-04,Armenia,NA,11221,176,3468,7577
2020-06-04,Azerbaijan,NA,6522,78,3737,2707
2020-06-04,Bahrain,NA,13296,21,7728,5547
2020-06-04,Bangladesh,NA,57563,781,12161,44621
2020-06-04,Bhutan,NA,47,0,9,38
2020-06-04,Brunei,NA,141,2,138,1
2020-06-04,Burma,NA,236,6,148,82
2020-06-04,Cambodia,NA,125,0,123,2
2020-06-04,Cyprus,NA,958,17,790,151
2020-06-04,Georgia,NA,801,13,644,144
2020-06-04,India,NA,226713,6363,108450,111900
2020-06-04,Indonesia,NA,28818,1721,8892,18205
2020-06-04,Iran,NA,164270,8071,127485,28714
2020-06-04,Iraq,NA,8840,271,4338,4231
2020-06-04,Israel,NA,17495,291,15013,2191
2020-06-04,Jordan,NA,765,9,566,190
2020-06-04,Kazakhstan,NA,12067,52,6606,5409
2020-06-04,South Korea,NA,11668,273,10506,889
2020-06-04,Kuwait,NA,29921,236,17223,12462
2020-06-04,Kyrgyzstan,NA,1899,20,1292,587
2020-06-04,Laos,NA,19,0,18,1
2020-06-04,Lebanon,NA,1306,28,731,547
2020-06-04,Malaysia,NA,8247,115,6559,1573
2020-06-04,Maldives,NA,1872,7,648,1217
2020-06-04,Mongolia,NA,186,0,65,121
2020-06-04,Nepal,NA,2634,10,290,2334
2020-06-04,Oman,NA,14316,67,3451,10798
2020-06-04,Pakistan,NA,85264,1770,30128,53366
2020-06-04,Philippines,NA,20382,984,4248,15150
2020-06-04,Qatar,NA,63741,45,39468,24228
2020-06-04,Saudi Arabia,NA,93157,611,68965,23581
2020-06-04,Singapore,NA,36922,24,23904,12994
2020-06-04,Sri Lanka,NA,1797,11,839,947
2020-06-04,Syria,NA,124,6,53,65
2020-06-04,Taiwan,NA,443,7,428,8
2020-06-04,Tajikistan,NA,4289,48,2401,1840
2020-06-04,Thailand,NA,3101,58,2968,75
2020-06-04,Timor-Leste,NA,24,0,24,0
2020-06-04,Turkey,NA,167410,4630,131778,31002
2020-06-04,United Arab Emirates,NA,37018,273,19572,17173
2020-06-04,Uzbekistan,NA,3939,16,3087,836
2020-06-04,Vietnam,NA,328,0,302,26
2020-06-04,West Bank and Gaza,NA,464,3,377,84
2020-06-04,Yemen,NA,453,103,17,333
2020-06-05,Japan,Aichi,509,34,462,13
2020-06-05,Japan,Akita,16,0,16,0
2020-06-05,China,Anhui,991,6,985,0
2020-06-05,Japan,Aomori,27,1,26,0
2020-06-05,China,Beijing,594,9,583,2
2020-06-05,Japan,Chiba,912,45,842,25
2020-06-05,China,Chongqing,579,6,573,0
2020-06-05,Japan,Ehime,82,4,64,14
2020-06-05,China,Fujian,358,1,356,1
2020-06-05,Japan,Fukui,122,8,112,2
2020-06-05,Japan,Fukuoka,794,29,633,132
2020-06-05,Japan,Fukushima,81,0,76,5
2020-06-05,China,Gansu,139,2,137,0
2020-06-05,Japan,Gifu,151,7,141,3
2020-06-05,China,Guangdong,1601,8,1584,9
2020-06-05,China,Guangxi,254,2,252,0
2020-06-05,China,Guizhou,147,2,145,0
2020-06-05,Japan,Gunma,151,19,122,10
2020-06-05,China,Hainan,169,6,163,0
2020-06-05,China,Hebei,328,6,322,0
2020-06-05,China,Heilongjiang,947,13,934,0
2020-06-05,China,Henan,1276,22,1254,0
2020-06-05,Japan,Hiroshima,165,3,162,0
2020-06-05,Japan,Hokkaido,1100,90,849,161
2020-06-05,Hong Kong,Hong Kong,1102,4,1045,53
2020-06-05,China,Hubei,68135,4512,63623,0
2020-06-05,China,Hunan,1019,4,1015,0
2020-06-05,Japan,Hyogo,699,42,647,10
2020-06-05,Japan,Ibaraki,168,10,150,8
2020-06-05,China,Inner Mongolia,235,1,213,21
2020-06-05,Japan,Ishikawa,299,27,236,36
2020-06-05,China,Jiangsu,653,0,653,0
2020-06-05,China,Jiangxi,932,1,931,0
2020-06-05,China,Jilin,155,2,150,3
2020-06-05,Japan,Kagawa,28,0,28,0
2020-06-05,Japan,Kagoshima,10,0,10,0
2020-06-05,Japan,Kanagawa,1386,88,1157,141
2020-06-05,Japan,Kochi,74,3,71,0
2020-06-05,Japan,Kumamoto,47,3,44,0
2020-06-05,Japan,Kyoto,358,18,358,-18
2020-06-05,China,Liaoning,149,2,147,0
2020-06-05,Macau,Macau,45,0,45,0
2020-06-05,Japan,Mie,45,1,44,0
2020-06-05,Japan,Miyagi,88,1,87,0
2020-06-05,Japan,Miyazaki,17,0,17,0
2020-06-05,Japan,Nagano,75,0,71,4
2020-06-05,Japan,Nagasaki,17,1,16,0
2020-06-05,Japan,Nara,92,2,89,1
2020-06-05,Japan,Niigata,82,0,81,1
2020-06-05,China,Ningxia,75,0,75,0
2020-06-05,Japan,Oita,60,1,58,1
2020-06-05,Japan,Okayama,25,0,25,0
2020-06-05,Japan,Okinawa,145,6,137,2
2020-06-05,Japan,Osaka,1783,84,1622,77
2020-06-05,Japan,Port Quarantine,209,0,154,55
2020-06-05,China,Qinghai,18,0,18,0
2020-06-05,Japan,Saga,45,0,45,0
2020-06-05,Japan,Saitama,1006,51,918,37
2020-06-05,China,Shaanxi,309,3,305,1
2020-06-05,China,Shandong,792,7,780,5
2020-06-05,China,Shanghai,677,7,663,7
2020-06-05,China,Shanxi,198,0,198,0
2020-06-05,Japan,Shiga,100,1,94,5
2020-06-05,Japan,Shimane,24,0,23,1
2020-06-05,Japan,Shizuoka,76,1,72,3
2020-06-05,China,Sichuan,578,3,558,17
2020-06-05,China,Tianjin,192,3,189,0
2020-06-05,China,Tibet,1,0,1,0
2020-06-05,Japan,Tochigi,66,0,53,13
2020-06-05,Japan,Tokushima,5,1,4,0
2020-06-05,Japan,Tokyo,5347,309,4687,351
2020-06-05,Japan,Tottori,3,0,3,0
2020-06-05,Japan,Toyama,227,22,198,7
2020-06-05,Japan,Unknown,8,0,0,8
2020-06-05,Japan,Wakayama,63,3,60,0
2020-06-05,China,Xinjiang,76,3,73,0
2020-06-05,Japan,Yamagata,69,0,66,3
2020-06-05,Japan,Yamaguchi,37,0,36,1
2020-06-05,Japan,Yamanashi,65,1,59,5
2020-06-05,China,Yunnan,185,2,183,0
2020-06-05,China,Zhejiang,1268,1,1267,0
2020-06-05,Afghanistan,NA,18969,309,1762,16898
2020-06-05,Armenia,NA,11817,183,3513,8121
2020-06-05,Azerbaijan,NA,6860,82,3871,2907
2020-06-05,Bahrain,NA,13835,22,8585,5228
2020-06-05,Bangladesh,NA,60391,811,12804,46776
2020-06-05,Bhutan,NA,48,0,11,37
2020-06-05,Brunei,NA,141,2,138,1
2020-06-05,Burma,NA,236,6,151,79
2020-06-05,Cambodia,NA,125,0,123,2
2020-06-05,Cyprus,NA,960,17,807,136
2020-06-05,Georgia,NA,805,13,650,142
2020-06-05,India,NA,236184,6649,113233,116302
2020-06-05,Indonesia,NA,29521,1770,9443,18308
2020-06-05,Iran,NA,167156,8134,129741,29281
2020-06-05,Iraq,NA,9846,285,4573,4988
2020-06-05,Israel,NA,17562,291,15026,2245
2020-06-05,Jordan,NA,784,9,571,204
2020-06-05,Kazakhstan,NA,12312,52,6903,5357
2020-06-05,South Korea,NA,11719,273,10531,915
2020-06-05,Kuwait,NA,30644,244,18277,12123
2020-06-05,Kyrgyzstan,NA,1936,22,1340,574
2020-06-05,Laos,NA,19,0,18,1
2020-06-05,Lebanon,NA,1312,28,768,516
2020-06-05,Malaysia,NA,8266,116,6610,1540
2020-06-05,Maldives,NA,1883,7,717,1159
2020-06-05,Mongolia,NA,191,0,70,121
2020-06-05,Nepal,NA,2912,11,333,2568
2020-06-05,Oman,NA,15086,72,3451,11563
2020-06-05,Pakistan,NA,89249,1838,31198,56213
2020-06-05,Philippines,NA,20626,987,4330,15309
2020-06-05,Qatar,NA,65495,49,40935,24511
2020-06-05,Saudi Arabia,NA,95748,642,70616,24490
2020-06-05,Singapore,NA,37183,24,24209,12950
2020-06-05,Sri Lanka,NA,1801,11,858,932
2020-06-05,Syria,NA,124,6,53,65
2020-06-05,Taiwan,NA,443,7,429,7
2020-06-05,Tajikistan,NA,4370,48,2491,1831
2020-06-05,Thailand,NA,3102,58,2971,73
2020-06-05,Timor-Leste,NA,24,0,24,0
2020-06-05,Turkey,NA,168340,4648,133400,30292
2020-06-05,United Arab Emirates,NA,37642,274,20337,17031
2020-06-05,Uzbekistan,NA,4007,16,3247,744
2020-06-05,Vietnam,NA,328,0,307,21
2020-06-05,West Bank and Gaza,NA,464,3,377,84
2020-06-05,Yemen,NA,469,111,23,335
2020-06-06,Japan,Aichi,509,34,462,13
2020-06-06,Japan,Akita,16,0,16,0
2020-06-06,China,Anhui,991,6,985,0
2020-06-06,Japan,Aomori,27,1,26,0
2020-06-06,China,Beijing,594,9,583,2
2020-06-06,Japan,Chiba,912,45,842,25
2020-06-06,China,Chongqing,579,6,573,0
2020-06-06,Japan,Ehime,82,4,64,14
2020-06-06,China,Fujian,359,1,356,2
2020-06-06,Japan,Fukui,122,8,112,2
2020-06-06,Japan,Fukuoka,794,28,633,133
2020-06-06,Japan,Fukushima,81,0,76,5
2020-06-06,China,Gansu,139,2,137,0
2020-06-06,Japan,Gifu,151,7,142,2
2020-06-06,China,Guangdong,1602,8,1584,10
2020-06-06,China,Guangxi,254,2,252,0
2020-06-06,China,Guizhou,147,2,145,0
2020-06-06,Japan,Gunma,151,19,122,10
2020-06-06,China,Hainan,170,6,162,2
2020-06-06,China,Hebei,328,6,322,0
2020-06-06,China,Heilongjiang,947,13,934,0
2020-06-06,China,Henan,1276,22,1254,0
2020-06-06,Japan,Hiroshima,165,3,162,0
2020-06-06,Japan,Hokkaido,1108,90,849,169
2020-06-06,Hong Kong,Hong Kong,1105,4,1048,53
2020-06-06,China,Hubei,68135,4512,63623,0
2020-06-06,China,Hunan,1019,4,1015,0
2020-06-06,Japan,Hyogo,699,42,647,10
2020-06-06,Japan,Ibaraki,168,10,155,3
2020-06-06,China,Inner Mongolia,235,1,213,21
2020-06-06,Japan,Ishikawa,299,27,236,36
2020-06-06,China,Jiangsu,653,0,653,0
2020-06-06,China,Jiangxi,932,1,931,0
2020-06-06,China,Jilin,155,2,151,2
2020-06-06,Japan,Kagawa,28,0,28,0
2020-06-06,Japan,Kagoshima,10,0,10,0
2020-06-06,Japan,Kanagawa,1391,88,1163,140
2020-06-06,Japan,Kochi,74,3,71,0
2020-06-06,Japan,Kumamoto,47,3,44,0
2020-06-06,Japan,Kyoto,359,18,332,9
2020-06-06,China,Liaoning,149,2,147,0
2020-06-06,Macau,Macau,45,0,45,0
2020-06-06,Japan,Mie,45,1,44,0
2020-06-06,Japan,Miyagi,88,1,87,0
2020-06-06,Japan,Miyazaki,17,0,17,0
2020-06-06,Japan,Nagano,75,0,71,4
2020-06-06,Japan,Nagasaki,17,1,16,0
2020-06-06,Japan,Nara,92,2,89,1
2020-06-06,Japan,Niigata,82,0,81,1
2020-06-06,China,Ningxia,75,0,75,0
2020-06-06,Japan,Oita,60,1,58,1
2020-06-06,Japan,Okayama,25,0,25,0
2020-06-06,Japan,Okinawa,145,6,137,2
2020-06-06,Japan,Osaka,1784,84,1622,78
2020-06-06,Japan,Port Quarantine,210,0,162,48
2020-06-06,China,Qinghai,18,0,18,0
2020-06-06,Japan,Saga,45,0,45,0
2020-06-06,Japan,Saitama,1006,51,918,37
2020-06-06,China,Shaanxi,311,3,305,3
2020-06-06,China,Shandong,792,7,780,5
2020-06-06,China,Shanghai,677,7,664,6
2020-06-06,China,Shanxi,198,0,198,0
2020-06-06,Japan,Shiga,100,1,94,5
2020-06-06,Japan,Shimane,24,0,23,1
2020-06-06,Japan,Shizuoka,76,1,72,3
2020-06-06,China,Sichuan,578,3,558,17
2020-06-06,China,Tianjin,193,3,189,1
2020-06-06,China,Tibet,1,0,1,0
2020-06-06,Japan,Tochigi,66,0,58,8
2020-06-06,Japan,Tokushima,5,1,4,0
2020-06-06,Japan,Tokyo,5373,309,4687,377
2020-06-06,Japan,Tottori,3,0,3,0
2020-06-06,Japan,Toyama,227,22,198,7
2020-06-06,Japan,Unknown,8,0,0,8
2020-06-06,Japan,Wakayama,63,3,60,0
2020-06-06,China,Xinjiang,76,3,73,0
2020-06-06,Japan,Yamagata,69,0,66,3
2020-06-06,Japan,Yamaguchi,37,0,36,1
2020-06-06,Japan,Yamanashi,65,1,62,2
2020-06-06,China,Yunnan,185,2,183,0
2020-06-06,China,Zhejiang,1268,1,1267,0
2020-06-06,Afghanistan,NA,19551,327,1830,17394
2020-06-06,Armenia,NA,12364,190,3720,8454
2020-06-06,Azerbaijan,NA,7239,84,4024,3131
2020-06-06,Bahrain,NA,14383,24,9056,5303
2020-06-06,Bangladesh,NA,63026,846,13325,48855
2020-06-06,Bhutan,NA,48,0,11,37
2020-06-06,Brunei,NA,141,2,138,1
2020-06-06,Burma,NA,240,6,156,78
2020-06-06,Cambodia,NA,125,0,123,2
2020-06-06,Cyprus,NA,960,18,807,135
2020-06-06,Georgia,NA,808,13,663,132
2020-06-06,India,NA,246622,6946,118695,120981
2020-06-06,Indonesia,NA,30514,1801,9907,18806
2020-06-06,Iran,NA,169425,8209,132038,29178
2020-06-06,Iraq,NA,11098,318,4904,5876
2020-06-06,Israel,NA,17752,295,15042,2415
2020-06-06,Jordan,NA,795,9,586,200
2020-06-06,Kazakhstan,NA,12511,53,7135,5323
2020-06-06,South Korea,NA,11776,273,10552,951
2020-06-06,Kuwait,NA,31131,254,19282,11595
2020-06-06,Kyrgyzstan,NA,1974,22,1360,592
2020-06-06,Laos,NA,19,0,18,1
2020-06-06,Lebanon,NA,1320,29,768,523
2020-06-06,Malaysia,NA,8303,117,6635,1551
2020-06-06,Maldives,NA,1901,8,763,1130
2020-06-06,Mongolia,NA,193,0,75,118
2020-06-06,Nepal,NA,3235,13,365,2857
2020-06-06,Oman,NA,16016,72,3451,12493
2020-06-06,Pakistan,NA,93983,1935,32581,59467
2020-06-06,Philippines,NA,21340,994,4441,15905
2020-06-06,Qatar,NA,67195,51,42527,24617
2020-06-06,Saudi Arabia,NA,98869,676,71791,26402
2020-06-06,Singapore,NA,37527,25,24559,12943
2020-06-06,Sri Lanka,NA,1814,11,891,912
2020-06-06,Syria,NA,125,6,58,61
2020-06-06,Taiwan,NA,443,7,429,7
2020-06-06,Tajikistan,NA,4453,48,2583,1822
2020-06-06,Thailand,NA,3104,58,2971,75
2020-06-06,Timor-Leste,NA,24,0,24,0
2020-06-06,Turkey,NA,169218,4669,135322,29227
2020-06-06,United Arab Emirates,NA,38268,275,21061,16932
2020-06-06,Uzbekistan,NA,4094,17,3268,809
2020-06-06,Vietnam,NA,329,0,307,22
2020-06-06,West Bank and Gaza,NA,464,3,400,61
2020-06-06,Yemen,NA,482,111,23,348
2020-06-07,Japan,Aichi,510,34,463,13
2020-06-07,Japan,Akita,16,0,16,0
2020-06-07,China,Anhui,991,6,985,0
2020-06-07,Japan,Aomori,27,1,26,0
2020-06-07,China,Beijing,594,9,583,2
2020-06-07,Japan,Chiba,912,45,842,25
2020-06-07,China,Chongqing,579,6,573,0
2020-06-07,Japan,Ehime,82,4,64,14
2020-06-07,China,Fujian,359,1,356,2
2020-06-07,Japan,Fukui,122,8,113,1
2020-06-07,Japan,Fukuoka,799,28,641,130
2020-06-07,Japan,Fukushima,81,0,78,3
2020-06-07,China,Gansu,139,2,137,0
2020-06-07,Japan,Gifu,151,7,142,2
2020-06-07,China,Guangdong,1602,8,1585,9
2020-06-07,China,Guangxi,254,2,252,0
2020-06-07,China,Guizhou,147,2,145,0
2020-06-07,Japan,Gunma,151,19,123,9
2020-06-07,China,Hainan,170,6,162,2
2020-06-07,China,Hebei,328,6,322,0
2020-06-07,China,Heilongjiang,947,13,934,0
2020-06-07,China,Henan,1276,22,1254,0
2020-06-07,Japan,Hiroshima,165,3,162,0
2020-06-07,Japan,Hokkaido,1112,90,869,153
2020-06-07,Hong Kong,Hong Kong,1106,4,1049,53
2020-06-07,China,Hubei,68135,4512,63623,0
2020-06-07,China,Hunan,1019,4,1015,0
2020-06-07,Japan,Hyogo,699,42,652,5
2020-06-07,Japan,Ibaraki,168,10,155,3
2020-06-07,China,Inner Mongolia,235,1,218,16
2020-06-07,Japan,Ishikawa,299,27,237,35
2020-06-07,China,Jiangsu,653,0,653,0
2020-06-07,China,Jiangxi,932,1,931,0
2020-06-07,China,Jilin,155,2,153,0
2020-06-07,Japan,Kagawa,28,0,28,0
2020-06-07,Japan,Kagoshima,10,0,10,0
2020-06-07,Japan,Kanagawa,1396,88,1163,145
2020-06-07,Japan,Kochi,74,3,71,0
2020-06-07,Japan,Kumamoto,47,3,44,0
2020-06-07,Japan,Kyoto,359,18,332,9
2020-06-07,China,Liaoning,149,2,147,0
2020-06-07,Macau,Macau,45,0,45,0
2020-06-07,Japan,Mie,45,1,44,0
2020-06-07,Japan,Miyagi,88,1,87,0
2020-06-07,Japan,Miyazaki,17,0,17,0
2020-06-07,Japan,Nagano,75,0,71,4
2020-06-07,Japan,Nagasaki,17,1,16,0
2020-06-07,Japan,Nara,92,2,89,1
2020-06-07,Japan,Niigata,82,0,81,1
2020-06-07,China,Ningxia,75,0,75,0
2020-06-07,Japan,Oita,60,1,58,1
2020-06-07,Japan,Okayama,25,0,25,0
2020-06-07,Japan,Okinawa,145,6,137,2
2020-06-07,Japan,Osaka,1785,84,1628,73
2020-06-07,Japan,Port Quarantine,216,0,162,54
2020-06-07,China,Qinghai,18,0,18,0
2020-06-07,Japan,Saga,45,0,45,0
2020-06-07,Japan,Saitama,1007,51,920,36
2020-06-07,China,Shaanxi,311,3,305,3
2020-06-07,China,Shandong,792,7,781,4
2020-06-07,China,Shanghai,678,7,664,7
2020-06-07,China,Shanxi,198,0,198,0
2020-06-07,Japan,Shiga,100,1,97,2
2020-06-07,Japan,Shimane,24,0,23,1
2020-06-07,Japan,Shizuoka,76,1,72,3
2020-06-07,China,Sichuan,581,3,558,20
2020-06-07,China,Tianjin,193,3,189,1
2020-06-07,China,Tibet,1,0,1,0
2020-06-07,Japan,Tochigi,66,0,60,6
2020-06-07,Japan,Tokushima,5,1,4,0
2020-06-07,Japan,Tokyo,5387,311,4696,380
2020-06-07,Japan,Tottori,3,0,3,0
2020-06-07,Japan,Toyama,227,22,199,6
2020-06-07,Japan,Unknown,8,0,0,8
2020-06-07,Japan,Wakayama,63,3,60,0
2020-06-07,China,Xinjiang,76,3,73,0
2020-06-07,Japan,Yamagata,69,0,67,2
2020-06-07,Japan,Yamaguchi,37,0,36,1
2020-06-07,Japan,Yamanashi,67,1,62,4
2020-06-07,China,Yunnan,185,2,183,0
2020-06-07,China,Zhejiang,1268,1,1267,0
2020-06-07,Afghanistan,NA,20342,357,1875,18110
2020-06-07,Armenia,NA,13130,200,4014,8916
2020-06-07,Azerbaijan,NA,7553,88,4149,3316
2020-06-07,Bahrain,NA,14763,26,9468,5269
